id	filename	md5	size	state
47ca21af-247e-4e53-a0f8-77294f293d2a	2843eb58-20ce-4cbb-a783-61d85d10557a.FPKM-UQ.txt.gz	ad5d311eafb7229b019fb2a480ca46ca	537295	live
47ca73c9-00ce-4b35-9689-8685f12508f4	690796a7-a685-4fcf-a121-33261d9fdd83.FPKM.txt.gz	12c969e4d34e489920b06d77fb764bc5	509030	live
47ce59d2-53e6-41f3-962f-19c11188c6c2	fa9d8ef2-0fd0-4fd8-8266-e4760b77d103.htseq.counts.gz	629ca74c508c661cc9b7c22bce23cb38	256060	live
47d516d0-c7d6-4ff1-b8df-d169ebf228e9	23721967-f211-4775-b90c-282126ef6286.FPKM.txt.gz	bfc92bf1a851477025567d486a715466	527521	live
47d5870a-e9ad-4e92-b380-2b5f51c3f6b8	1f886c5f-c9dc-4bf7-a9f9-30659e57597c.FPKM.txt.gz	0e53a305e8da88aef2ef964d0d3d32c5	514993	live
47e9aa1b-d8a3-4ee0-87c0-654b8179bbc4	130c9498-fa87-4c5b-82b7-60fa417c56d2.FPKM-UQ.txt.gz	13479194f2ba5514dda5f4fe1f87365a	534581	live
47eb73fc-3811-44d2-a6bc-f8492344fd77	d806b4fb-807b-4d66-b17f-c2e381675e4f.htseq.counts.gz	9ef0855395c515dac1249c169313c06c	248540	live
47ed4eeb-8b2c-4403-9a48-cd8de619252d	1785abbf-4f85-4a72-8365-44c743ea786b.FPKM-UQ.txt.gz	a709bc4f352b32e09762ff6ec05a22d4	525684	live
47efc1f4-8725-40db-ac47-aa98a52c95a7	7acdfb7e-882e-43cb-a449-e1bff9869637.FPKM.txt.gz	090532a9170067b74f446755ca440cba	516988	live
480830ca-acab-4844-b7d6-00056a4dc3a2	99059480-b9f1-4b89-840c-439e42d8f42c.htseq.counts.gz	feff3b570cce8fbb43f0fdb923332995	254122	live
48198d19-bf75-4d03-928d-e83df742147e	4b5014a3-d76e-485d-b8fa-6c2bbc9ba308.FPKM.txt.gz	c1100315af4f36f421c54660fc62851b	473441	live
4825f7fc-509b-4ad2-a823-2b50fac9ed53	4090ee76-ffc3-4b6b-9be5-53855d453e88.FPKM.txt.gz	5596b8277240b72bf45c2bdb488a4f56	532393	live
48297e66-82c0-42fa-8535-9f849afe06a6	23aca662-0b7d-4e3f-97f2-3f35c143bdd8.FPKM.txt.gz	568004542b640c31600fd6dd561cab25	517301	live
482dd993-31b1-4927-9815-1dbca92c2d54	684122bd-81c6-41af-a8e3-700bb833cd11.FPKM-UQ.txt.gz	249b7b1e8d6f9736284f3195c4931d15	500644	live
483f9757-c10f-44d7-a826-7acda6a9c8a1	c98b8334-836a-4c3c-b149-b08a7256aa68.FPKM.txt.gz	b7d3b1d496a9eeb7f79e1a3a58fe1bf1	524203	live
48838a9e-99c6-40d0-8496-79f009030f4b	2a6ae2e8-733f-4349-8eec-d25e2b4abf86.FPKM.txt.gz	049b3b90216fa29f0ed7da86638212d8	523418	live
488753b0-2443-49cb-8870-17b0c54275a7	5891f699-0097-48dd-b35a-0f8999af21c8.htseq.counts.gz	f75d884a92a12bf1b5d421fbe9aa84ee	253997	live
48962e15-d297-4612-b69e-75383e690f21	0786b089-8ed6-452e-b160-145e495f6862.FPKM-UQ.txt.gz	7496d5edabdcabc477bcd83b0c391232	516553	live
48964bd6-1f77-44fb-9dfc-22ec492179c5	512b0f65-4ee9-4d01-b453-075499fe9d83.FPKM-UQ.txt.gz	3d7f06d64357a09831493ebcc50fa681	538071	live
48a8a786-a3e7-4fbf-ac31-22e870273d25	6515c0f7-2334-4bad-bde7-b562f5f67148.FPKM-UQ.txt.gz	4f3e72c3f8f1affc74e0b10da5658221	506318	live
48be0b86-508d-4733-a2b4-71398717c8f8	d2fc363b-c14b-441f-9ec6-2a40820d85ab.htseq.counts.gz	d910aade4871d561ca9320af6e7949eb	255102	live
48bfe062-0bf8-482d-956e-d556d98aa414	d6608d24-28bc-4d51-b6d8-8fec450a858f.htseq.counts.gz	80662f977eea6d183ed2222bd9e34460	257374	live
48c32481-0fc1-4888-b1c3-4ccd57f4cc10	53c56c46-1618-49ad-9155-46f46d6d3613.FPKM.txt.gz	d1a4f121236d025d2227f0275169d03a	538175	live
48d76b1d-46b5-4194-9dcf-4948f28b35cd	74df62d7-45f0-47c3-b0fd-8b47ed7324b8.htseq.counts.gz	7843308166c8222a3757ac0fd7bc75ac	256391	live
48e0ff61-dea6-4ae6-bfa7-27413f4bbb88	519e5c0f-8649-4676-8618-79cdc1770de0.htseq.counts.gz	9683a844110e7394b34aefe86f57b55f	256183	live
48e7e00c-4974-4e10-a81b-e3490d10cfc4	3ec6fe34-7876-4369-aa8c-c0fd901c8aa2.FPKM-UQ.txt.gz	ad1f3562bdfdf27627d19082bec04cdf	502856	live
48e88b8b-d89b-4dad-92a5-27ac25b36abe	883728dd-ee8e-41ff-9507-1893977ad754.FPKM.txt.gz	1d34d731fc411439934e6f92e86cae19	516699	live
491671ea-a211-4594-bdbe-33fb85aa6b03	895c3465-8933-414f-a27c-83389d6f82ec.htseq.counts.gz	4e0ead9cf62e1e11612020dcdfe61594	254286	live
491aa019-949f-4773-8516-7c50eba29c63	dc0592cf-5a96-4aed-86b2-eb7de5492b7c.FPKM-UQ.txt.gz	a6f6dfecbeb36dcd421b9109ac5d59fc	529623	live
4945ca23-b093-4020-9f03-67a726ab5b93	220c7593-ae84-4db4-9ce5-c6372fd696e3.FPKM-UQ.txt.gz	65b146dff5258877378486c5127974a9	530159	live
494707c5-1ca7-4d0a-af6b-916d1947e19a	e5ab04dc-af44-4a07-ad5c-d3845c91d7ef.FPKM-UQ.txt.gz	d986162d439c9faf1f626265fc6ec5e6	526610	live
4947b03f-dca7-4e29-86df-cf3d881c57eb	5fa89257-f0c1-43ed-99d6-991870b4e422.FPKM.txt.gz	2851446201d8f5cfc9ecab237701ee0a	523663	live
494ce558-6b92-44f8-856c-1a5dc6091ad3	141d81ab-3493-4e25-b9ee-17a905f68b23.htseq.counts.gz	2f1a850d2fd4c2df450b459775e19c9c	254628	live
494f50f7-8895-4aba-acb3-0dddcbb6ca06	0fa42346-ce4a-4f63-832f-e347145b8c72.FPKM-UQ.txt.gz	6efefff9930adabb96e726dff4b2268d	522786	live
497138e0-b4e9-4c3c-bd56-ae2d8ed00a0b	895c3465-8933-414f-a27c-83389d6f82ec.FPKM.txt.gz	5d30e86904c7a1d9ac8eac403a4840a5	516731	live
497f632c-2819-4861-9c93-b6752e7510c6	c909a75f-23e8-4c96-82f2-72e46fdb8155.htseq.counts.gz	33249413e669af17ce9a7b73e7681b97	255603	live
499c5053-c704-445d-a58c-0a02b9f29123	c9719194-63d1-4e32-8ce4-7f0a62319025.FPKM-UQ.txt.gz	b71de1e72f7bfcf33cd28c641c7cb33d	500332	live
49abd5a4-9467-4566-9036-8b22a776be58	e152cfff-98ed-4984-8ca4-92e2f5c6ef4b.FPKM-UQ.txt.gz	a926d3e075f931d1e636a83f61fced09	536391	live
49aea48f-aae6-4200-8d4c-2964a712b500	c04e8467-956e-4daa-a1eb-dec235aa58e0.FPKM-UQ.txt.gz	75f55acb9f33cc78476e6e7d7969edf4	521558	live
49d81f0d-632b-4cb0-a624-c4e63fe5d6a5	5deaf7ee-54a9-40b0-966d-b8478aa11207.htseq.counts.gz	59c2261ba6ab583b32c3735aa4254b63	258480	live
4a05596f-8e60-451c-8803-a5dba9ceeff0	e70fb08e-1239-4035-874e-64dbb3ac0e3d.FPKM.txt.gz	c2db562acd4dbe63cd7daabe5bd8fbd4	528784	live
4a0880ba-e1ff-4ccc-a95d-310c5e25a208	1f226697-d1b4-4b04-bed9-3bea79fcd755.htseq.counts.gz	2f5a3d1aeb204188fc67d2e84276ddfa	254578	live
4a1c38cf-95f1-4cab-8fb3-480c10b002d7	39ea216a-6bff-41bc-a730-350145ffd2eb.FPKM-UQ.txt.gz	4deb16ab5b975747be424f52487ba1ac	511812	live
4a309dae-b025-459f-9a50-73f5b3a386e7	953d264d-847c-4c4d-b29b-727bf1d6f520.FPKM-UQ.txt.gz	72e3a32a4b95a1c2784976e5360599dc	538906	live
4a3fff10-1eca-4e74-a2dc-6af7a5b0dd29	97745843-751b-4437-82e0-31ed8c323e91.FPKM.txt.gz	b27a7a7fd5b78308e6efd9024cc0d48d	530771	live
4a4d5cac-2926-4702-8df9-ad94bdfd897a	f4d80dc6-a28c-4d31-99e8-f58e78678654.htseq.counts.gz	ba1c0a37c12297127e9b921b321b6bb3	251812	live
4a5287f9-69b4-408d-94b6-f69656037a71	968ba83a-fbf6-45ca-b8a9-6543b30be443.FPKM-UQ.txt.gz	8ef018de7aff406b4454b529a0e192aa	537217	live
4a56a3ce-48c7-4640-98b6-964b5a905396	f125d4a1-cb15-4729-9318-433c39c685d7.FPKM-UQ.txt.gz	3645d783fd8628a8a27a36cbc7894238	518672	live
4a6279a2-6328-49e8-8afe-06641cf1ed00	0320d3aa-0b8c-4bda-854a-eed5a2d48eda.htseq.counts.gz	e39902c512abcf40cab976fd3a347429	253085	live
4a8a9478-1470-4ecf-a634-bb61a8a35102	6c6c01b5-ee5b-4ef0-a44f-2b982033fe4c.htseq.counts.gz	dae0962aa7ffd06b7dec3b57cbb6b540	251879	live
4a964ff3-50b5-445f-ace7-9dcbc329e326	fa43e80b-8b46-43d6-aaed-389cc4d535f6.htseq.counts.gz	c775758baf49d3024e6c807185a89fae	250215	live
4a9a08a8-1ea6-4260-ab56-883efb01b83d	6a979027-8bef-430c-bf09-67b3e8882482.FPKM.txt.gz	2a59359e7f863bf35d591104da00d57f	499206	live
4ac0decf-e057-4975-92f0-632b88e7029c	3ca8233e-434b-477c-8683-b1f770cedc63.FPKM-UQ.txt.gz	535d743189fecec600f547ab03edc0d2	504570	live
4ac6befe-b431-46b0-bd66-afb0285a756d	4d5b0ba8-64d8-404b-9a83-fc4111686afe.htseq.counts.gz	b9ef76800058076267b35accf2b9c063	247374	live
4acf525e-207d-4850-a0bb-ba231c7eb69e	13ead835-a0c3-409c-a651-2256e57ebbb2.htseq.counts.gz	4d2c8db8ecf93330cc04ce9036a5811a	252987	live
4ae13db0-9874-41d6-99fe-107c76811ed2	07858399-2ec0-4d01-b197-b362873e56a8.htseq.counts.gz	a54b0be4392a866ea1f12b461ac6bd61	251657	live
4aff995c-ed62-4f09-a5ef-a61b6f34d6dc	39ff3181-ab7a-4143-b23f-0d5ab109ff86.FPKM-UQ.txt.gz	91f07afe77270475f8cc5abcf51380ab	521360	live
4b0190df-272b-4278-82d4-d6fbabe2396e	14def78d-b065-4d11-9c28-9970f9e065df.htseq.counts.gz	8bbeca1af79a43fe041324fc414d485a	250156	live
4b053be5-170f-497e-9991-3332ded3aa89	1651f9c4-219f-4d46-adcc-6003c91eb059.FPKM-UQ.txt.gz	38f107031eb98e6906b6d976d5e7cf75	502961	live
4b2514c4-a799-4df3-960b-67fb0b28a68c	3ec39b79-fd84-4006-b513-ea78ba8ba16c.FPKM.txt.gz	4c134f391e138daab858526a9e4aa100	524346	live
4b2712c6-b78b-4462-b4bb-350751124dfb	91d53a9c-726f-4611-a284-d2b4d659fdd5.FPKM.txt.gz	be6e0442756c9986a23807a50f221def	509615	live
4b30a226-4367-47a0-8ce5-60af0abdb2d6	9ce4048c-b607-4677-b874-647e9c29785d.FPKM-UQ.txt.gz	986354a606533fa774ff9a8fd30f94e4	530244	live
4b62d8d9-45a3-4968-bf39-31dda3724917	1943018e-c964-4fd1-b23a-92c1202257b0.htseq.counts.gz	ae27de486aaa7cb8d25bc807f5d52892	255670	live
4b6d8adf-cf37-4132-b1c5-1acbb610989d	78f2dfc0-9452-4547-b9a9-eb9dc920a4a9.FPKM.txt.gz	6c9ab619ebf9c99051bb1f578f3cd5d3	518110	live
4b712085-c9db-4a32-a37c-68cd35bba17d	5310b432-6d4a-4b07-a9c3-d3db29515dfc.FPKM-UQ.txt.gz	a062b5b9d8a5b3222281b3b5b243a6fd	483951	live
4b747668-9d36-432f-8417-b7f5fe4b262c	9c407021-6996-4654-9103-c4ae5d65ca9d.FPKM-UQ.txt.gz	01182ee67564e41e8520ebaf9e3ba4d7	528033	live
4b963ed9-d23c-44ee-be29-247a10441851	2b61282b-2240-4f72-b8ec-a6242c3fdac2.htseq.counts.gz	9489bc2d78ba04d6e9a0e127a60a4a0a	252721	live
4b9dd77f-c49c-4564-93d4-4fc75c3c5a45	0cb461ea-1a40-4f29-97d8-9337a74bc6c7.FPKM-UQ.txt.gz	381dd799967e56ed9910a25cb7cfb3c5	524273	live
4bbd30ef-4b9a-4b08-9ae8-c0c29f5c73c7	09469727-dd69-43ea-b577-6941f597d6d9.FPKM.txt.gz	73d523cd15eeb0d7dc5c6009c27ed496	516411	live
4bccf4ad-6500-417f-9894-35678e3bda33	327a6650-be57-412e-bc3a-3aaf68d44022.FPKM.txt.gz	c15e50c3f1e455c268ce08d5653807c8	520816	live
4be3b19e-b6b6-4627-815e-60cf0c6faeb9	acf02cd5-270d-40c0-864d-abebe048f309.FPKM.txt.gz	9dd15d1794f643f09f985d2bfc32f263	514572	live
4bf593e2-123f-4000-8f51-a55a71c95f6e	28973531-fd03-4f86-8cf5-4c6941560c37.htseq.counts.gz	e1502eda164ff277cfeb36ed4959a5c5	256054	live
4c0267d2-9b9a-4206-ad07-06ec590e2ca6	c510d4d9-eacd-4b95-aa07-79609c898306.FPKM-UQ.txt.gz	2055e812d20d32fdf3b58a4039bd2853	528915	live
4c164548-16d9-4241-b82f-fa712815129e	5943b9f4-fd43-46dc-8ebe-a0145e4ee7c3.htseq.counts.gz	9f9260c89da2e75c560c8d1899ecc2e3	255607	live
4c504d05-6456-4119-8735-8c7ab4ee196f	96ddce60-2be5-4f57-814b-35722aa00fd9.FPKM-UQ.txt.gz	75f8ba90f74a340e71ed03d22b62a1d5	550729	live
4c516fd9-b810-43b9-8237-c1db079f10f2	5f615a4b-f0c6-4313-88f3-a2a8f4a713c4.FPKM.txt.gz	347b215bd949d41320e99c40b51e3a5b	532580	live
4c528a74-70b8-417e-8013-6db3e09ac8ab	0ecc60d5-6273-41f8-9fbc-70fb6373e47d.FPKM-UQ.txt.gz	bb00867d1e79a10f24b7615a983b76c2	530024	live
4c608854-0479-4961-8c5b-6fcbd8887658	44355367-8f17-4d9b-94de-993036a280f3.FPKM-UQ.txt.gz	df856886e3588796114052ae217e3a21	515063	live
4c7511e3-7b64-4c7d-a176-09c5c0ecd183	99c7b545-c90e-407f-9086-0ef8e108f973.htseq.counts.gz	596169ed239de2ffca41d5d91d5acaea	246645	live
4c770ac2-bc33-47b5-b5a3-cf831b9c203c	46c0216c-ff17-4ebf-ad8f-b054542fc2a9.htseq.counts.gz	d4a173abd262290399075ed713871831	248438	live
4c7d31ef-2d30-407c-84ab-5881aad9df96	d7cd82fa-6b87-4d9b-af1d-b029dfc1d4bc.htseq.counts.gz	5814e043981e85c52713501b5d40addf	252858	live
4c94c8ed-df36-41f2-8ff4-64e45b4a62e7	2a6ae2e8-733f-4349-8eec-d25e2b4abf86.htseq.counts.gz	96f24b2871b282d53c8a2a9d656031d6	255603	live
4c952ec4-67bb-4747-b340-03c0d509aeaa	fa3d5856-e25b-4d4e-94ac-f524dc8a4cf5.FPKM-UQ.txt.gz	403f355ea4bfab4dee5a69c8cfc32126	527810	live
4ccec632-4f16-4f35-99d8-c601907c1fd6	318901b4-4f1c-4017-8113-5115747c6a67.htseq.counts.gz	404fce11b2badb35777ea3e1f3e41e3f	248273	live
4d2548ea-6485-46e5-8729-741bb986afec	fa3d5856-e25b-4d4e-94ac-f524dc8a4cf5.FPKM.txt.gz	cdcecd283183570237e8b5c62b63d71d	525761	live
4d2a0b5c-34ce-4220-bbf9-ba7ab09e03d1	40a5ed6b-a4db-4f80-991b-b884a0d4036c.FPKM-UQ.txt.gz	c5e3c3dc0bd42fb8c87f0406d0336b43	526846	live
4d5a806f-b02f-440b-8130-102b46abe6db	4533324a-901d-4c51-b653-706e25e59019.FPKM.txt.gz	d68cc6a1412acd97ad37890dd5450b69	525360	live
4d60b7ff-bd12-4dd6-8b9e-947b5aa8ee0e	c18ab48c-9c87-46d5-ae3d-a97f7b3875c8.FPKM-UQ.txt.gz	6436a0a0d86581f61fbc9004ceae6ef0	534319	live
4d6bba96-72ae-4999-88f5-052813a46fcf	a3b9677e-a154-41f1-857c-4cd5244b77c3.FPKM.txt.gz	64f012bb04e7bcabd8f82bbdde05bbc4	539973	live
4d7d9385-1ef5-490e-a9ee-bd723495c20a	88a06699-eaa7-4c6e-9062-d235298fe3da.FPKM-UQ.txt.gz	5bfb058a681a572770dc036e0c0c2e92	531433	live
4d908713-816b-4dbf-886e-1c6a9efe5b4a	9f9209c4-5e84-4efa-9fcc-60766c36e082.FPKM.txt.gz	5258b11bce9cc788abc01672ed625f45	516845	live
4d9dca38-ff49-4724-93d7-049d94ac5abc	f1d5de66-76f3-4911-a877-3571069649a8.FPKM-UQ.txt.gz	8b72224325232186f2ac25c2e8ec99cb	525798	live
4dbda499-29c8-49e7-ad14-502542c41f73	1c421a13-81a2-49de-b0a1-a2c0dc563357.FPKM.txt.gz	cd01dfb599d6789bcbc135bd73fd4180	491281	live
4dbe4de1-d9a7-4743-967a-435692161d54	7411d69d-b4ea-4099-9709-451756f03af1.htseq.counts.gz	d96c8158046fc97d8884b0e14796ddca	251859	live
4dd6ae07-ab91-44d1-a728-403e443838b7	746a7243-3733-48e0-92a3-5d45962786b8.htseq.counts.gz	9b8d845bbd542b5305a0b8befe532a3e	250600	live
4de526b5-9244-44e5-9430-a1c6fe5ae183	bab0168d-a91c-4977-a3bc-6958a0e49473.htseq.counts.gz	8d3206bc3945e8f6e1f551dc3f60951f	256338	live
4e179afb-b40a-416a-9ea7-bffc2a9660ea	68b3162f-a77a-4630-a64a-26a33a2ecb12.FPKM.txt.gz	aedd093070f40d18bffea1c91f4010f3	535113	live
4e36a164-3fe9-4dbd-891d-a306983d091b	46b3483c-ee02-414e-af72-57313469a30c.htseq.counts.gz	92cea96c93dbda1bf0886f3fc6719e24	256536	live
4e36a48f-7236-43a9-b658-7ed36a965bba	39b74af5-8b63-4788-b05f-d1696605afdc.FPKM.txt.gz	4e34ebed1f8351b593da5d87f8085181	525321	live
4e3d3b6a-e77d-4dc3-9d0b-d20d4199f15f	8a987f43-454e-4b94-a2ec-6079c58eb99b.htseq.counts.gz	c9e6bee0faf4753db2a1d674010f66b4	252286	live
4e4de286-baed-4999-8987-d644fe73d6f3	27a9c6bd-6e26-4055-867c-ab7276492464.FPKM.txt.gz	4c3e268e1b8747c522bc4bb0fa9dce06	525845	live
4e5524c8-098a-43d9-aeb8-fdac5ae84f1b	a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259.FPKM-UQ.txt.gz	bbf549b276ff7e311df034591fe6b359	518468	live
4e84c97b-28f5-4f38-8f6e-3f44dd2934e8	16245b47-33ab-4332-a520-aecbed974167.FPKM-UQ.txt.gz	a541986f3359c3f145ac4704b38caf11	529186	live
4e89fa97-98a7-465f-8664-a9583315795b	77c7bf1b-e986-4e9c-832d-a64e063c54ff.htseq.counts.gz	37b3d28533b263b6a1fceec611fd2331	252588	live
4e99775c-56a7-4aa2-a9c9-e4543dfa4063	98921931-2f32-470d-97ae-824716d1c034.FPKM-UQ.txt.gz	82f47f9958ddf05a2cf163096cc9b665	517421	live
4ebfe526-e2ce-413b-b53e-00f9c5573721	1885eb4c-2149-4746-9c7e-620125b03d94.FPKM-UQ.txt.gz	9cb911c3e343746b86a5b46296fb070c	501981	live
4ede034d-9058-4750-9f83-6af2d3b62858	6b59b355-7581-426d-98c1-36e132a77c4e.htseq.counts.gz	8bc256a5842987ec885f7f94da8419e5	250992	live
4ee13efd-d94c-4a2f-a8db-3f94ed939902	4e7c8fb8-81c8-477a-b012-b6e4d89c88f2.htseq.counts.gz	6546783b8b5be79fdb4ca225fe267b70	257674	live
4f03d31a-5e40-430d-b4cb-8582fce6a0d1	c633bd52-3f48-49b8-bb20-2aad7b910a47.FPKM-UQ.txt.gz	88aaa95b0f50b8a11959b0333ea3009e	528202	live
4f1c82e6-d92c-463f-b00e-f0353d2fc493	8fd4ceba-6ad2-4726-bf8b-f0316640305c.htseq.counts.gz	97be57e0509033659752afc2f5eb2343	259540	live
4f6b07ea-933e-4fb1-8083-b9246c35cfc3	c0a8b0f3-7a09-4be4-ae22-a00df281b783.FPKM.txt.gz	96e2d6a1a9720af05b946f99d5d2fed8	518479	live
4f6f7e6d-9188-4adb-b10f-c8ad1c400b18	9bb09b83-b276-4402-a02e-3c0c6e054e18.FPKM-UQ.txt.gz	bb82cf462700fb120ff2f8504e0ab8ae	488574	live
4f8569cf-9e26-4b77-8654-ea81a446e6e6	cc55afdc-78e2-48c5-b1ac-386033852bca.FPKM-UQ.txt.gz	ef6da59e13a8773e2fbe46ca76663488	518931	live
4fabd549-8369-4a26-b147-e08c5eed3bc2	d7cd82fa-6b87-4d9b-af1d-b029dfc1d4bc.FPKM-UQ.txt.gz	a6a7045a0dfc531726665c8536612ba1	502609	live
4fb3dd46-fb24-4701-9095-2b995ff05ea0	12b1e149-ee9a-4cff-9706-d1da57e659c7.htseq.counts.gz	f3e7bcac3ea525068dabffd1c9c7e65f	252854	live
4fc5571b-6609-4693-a46e-040f87da64c8	95e7cabf-16bf-43b8-9478-84ef60df13dd.htseq.counts.gz	ad0ccdc909165766de1854c0848f786c	254297	live
4fccdc2a-15ab-44be-9b18-bf270415fd12	86272569-4b9c-4d44-b8f1-daeb9348a6e0.htseq.counts.gz	4a24261050144168e44f06c12457963e	253942	live
4fd0e02c-978d-4661-9b06-875e3b9b22da	e87558c3-8f26-480e-853c-2e8ec6f39aca.FPKM-UQ.txt.gz	222c28d3f84416849780b57ab25af9c4	516661	live
4fda5b25-c7e3-4123-bc85-464932ad4c5d	fe07bbb2-6d46-44b4-8363-1e1b8d648660.FPKM.txt.gz	0edb1d5681ed466994d5c620aff4d50c	525201	live
4fdc9fc2-24ea-480f-a3ac-bec0e44c3e7f	09469727-dd69-43ea-b577-6941f597d6d9.FPKM-UQ.txt.gz	c2185b133d3b73b4a3e137550e2462f1	518399	live
4ff5ee3f-3d9a-4bfe-b92d-8d245954edbf	c3ddaaea-9c84-4595-9c6e-e006f6d73dee.FPKM-UQ.txt.gz	e55089209c9c360184ea43826cc547b9	506698	live
500fc423-2c62-4ef3-baf4-d845e5177c29	684122bd-81c6-41af-a8e3-700bb833cd11.FPKM.txt.gz	3788daa8c3d3e27a37380f841527ba7a	498918	live
502bcaec-816d-4c35-890a-a8580621c2c3	97b56126-ffac-494c-ba64-ab43307b3e6d.htseq.counts.gz	ee5100d52000d97767e5179041720a8f	251303	live
50374d36-ff8f-4f2a-9d3e-ca699e79c8dd	70151eb2-40c7-4ad1-b4ff-97e1878449fa.htseq.counts.gz	6114b69b5f90c4532f0f0a8892e4e684	257521	live
505dbc9e-8f8b-4ace-abd9-18b4aa6f04d6	17f01a59-b1fc-4a6e-86f3-51fc2cd0398a.FPKM.txt.gz	55fac86e0e16cfdc48f12f2e85e1349e	520179	live
505dfb6f-b918-486b-a4e0-3d2e69198e1f	1be91780-e668-4261-bd65-ee03f2a5a1e7.FPKM-UQ.txt.gz	3e67d6576fe5934b5fcd379aa7481e7b	524536	live
506d194b-e9e5-4380-a913-c5292b9bde9b	c6e9cad6-fa27-439a-a5eb-eab1bc1c6a71.FPKM-UQ.txt.gz	846fdc151b485c12df6c7ce628cd1211	527190	live
508814d3-8a12-4922-a0d7-004d65387e06	9c407021-6996-4654-9103-c4ae5d65ca9d.htseq.counts.gz	ca0196153437b098d52faf3b064dcb88	255838	live
508b60c5-32c4-41f5-b8c2-c53231272d86	0733fd68-9cd5-440a-a849-fb14ef76c00d.FPKM.txt.gz	db463f96dde0b31c2c0429fbb2fba66d	494777	live
5090a216-cffd-4842-a467-f10e209c33cb	e3067466-096f-4bea-993f-b0469a7e11e3.htseq.counts.gz	e9eedf2314cb29617f4bad69c05a2dfd	253610	live
50a29f86-924d-4a6b-97f8-d61624c20305	67d71120-1690-412a-82f3-9bc921ad6b07.htseq.counts.gz	37cd9bd700c831c69e2c08c61d496284	255645	live
50a55f2d-2edc-47eb-b6de-16d467b11d04	0cb461ea-1a40-4f29-97d8-9337a74bc6c7.htseq.counts.gz	5abcc4a52d6ae3d4f4babcc066fc32a2	254882	live
50b06a1f-167a-4ba9-a279-21e66460a197	82bfc74a-cb0f-4966-b53e-c7b535ae7f23.FPKM.txt.gz	02220ab5d118e946d3e25792e3b447eb	505443	live
50b68ef7-9a94-4f28-adc3-48a9fc213f67	354bc895-1cf4-41d2-bf30-c52c21369fe2.htseq.counts.gz	95e9bf7ade5a58ad0ce3d314839dc225	259031	live
50b7dec0-d871-42da-bb8a-a91a6bc47cd5	fdc8ad41-ba94-485d-8bd6-6ea2794847f2.FPKM-UQ.txt.gz	4f6db23e6d33a395a5a250e23582661f	525434	live
50e43331-be8d-405b-8e45-a25dd8c1c0ca	ef6406a9-591e-421f-8ed4-0fee40f53ef5.htseq.counts.gz	28cec4610f5e0b63b06063f6328241a0	249326	live
510acab1-4d9a-4c18-872c-3168977ed83d	2cf65487-9fb6-4e58-92b8-378c61d14c97.FPKM-UQ.txt.gz	f0141f1c9890685338acdf14a5c0194b	520714	live
511950f9-068c-41b5-bdfc-26d0797cbdc8	11f80365-b1a5-401d-840b-18e08c5052ba.FPKM-UQ.txt.gz	7c560a0dbe90d7ea78c403b013e0c17d	522615	live
51484f3d-972d-4c2a-b7f0-13c406bdcfb4	17be1b8a-4b2d-499a-9847-37656dea85a8.htseq.counts.gz	3d36fa83507c58af993c754253bdbac6	256999	live
5163c172-bd02-4288-8bc3-a49bde92c7f7	4b8c5e71-cc16-4181-a790-f4ea8d6d5ba7.htseq.counts.gz	069c709de2755b0af704b4525a8d19f6	257586	live
517dd34f-1a84-4278-957a-2e0102ee0e7e	249889ba-18de-40e0-8b54-683f7230e42a.FPKM-UQ.txt.gz	8a85dfd5ae333b35c1774357cac20ffb	534453	live
518f1db4-6d57-4f63-b712-413949bb471c	02e47d87-c6c8-4051-a2e6-f65ab814591b.FPKM-UQ.txt.gz	daf3efbeb6bd35e31d56888235fdfe8c	536047	live
51a4996b-a291-40ae-a505-f15fdd23f35a	ee6beadb-79ab-4f2f-87cc-bba566e6bc24.htseq.counts.gz	510bad216b74b7c42222d4373cd1da4b	246714	live
51a7b621-b1ea-44de-9b6e-4e75cefebc9f	0320d3aa-0b8c-4bda-854a-eed5a2d48eda.FPKM.txt.gz	b2a5d6d07c4a74f300853b7c36c5d34a	514067	live
51ab46b5-1d24-4810-ae07-6e712b433d04	66174391-806a-41f0-ad9d-685e2adad5fa.FPKM-UQ.txt.gz	3aabc8ac4a18894610e24ce7dd52418c	517837	live
51ae4deb-0e68-428d-b1f8-1512c46b4d49	34dd2d8f-6b3c-42ec-94c6-2c3eb75e8b91.FPKM-UQ.txt.gz	f9b71e060f293fd7355054c76d342744	516909	live
51af2659-2a7a-4af1-a130-abf1f605aadb	528dfb33-8225-469d-bd57-d1c5ec8991bb.FPKM.txt.gz	5453172e8e4019cd575e82b199d78f55	535133	live
51b4f318-7ec8-42c1-96ab-67b582d5c1e2	17466fb1-5b0f-4872-a7fb-448a1057a32e.htseq.counts.gz	7070c9248b2501fecfe086a4622054db	257307	live
51bda076-9ed0-4b37-8c45-c558ac585fe4	ad2fae5f-ac5e-466a-9aef-8bd77ba15961.htseq.counts.gz	2cb06cb745195cf38a040765379d6c47	257650	live
51d29b5f-7290-4167-820b-a389fd16794b	7e7b4326-0563-466d-90e7-47edae5f6961.htseq.counts.gz	8861e98ccb8bf64dbbda04d98c548576	254127	live
